time_s,accX_counts,accY_counts,accZ_counts,comportamento
4.75570395600005,-15292,916,3636,caminhada
4.765793852,-15464,816,3580,caminhada
4.77588562300002,-15512,928,3472,caminhada
4.78600890400003,-15504,936,3664,caminhada
4.79610072700007,-15548,968,3480,caminhada
4.80619702900003,-15348,888,3348,caminhada
4.81628781000006,-15428,856,3240,caminhada
4.82638463300009,-15392,920,3124,caminhada
4.83647999800007,-15412,840,3200,caminhada
4.84657609200008,-15448,732,3096,caminhada
4.856672237,-15428,720,3208,caminhada
4.86676791500008,-15312,784,3212,caminhada
4.87686327900008,-15316,856,3396,caminhada
4.88698994600009,-15328,824,3640,caminhada
4.89708510200001,-15364,736,3700,caminhada
4.90718083100001,-15424,760,3636,caminhada
4.91727682100009,-15488,828,3628,caminhada
4.9273719250001,-15436,760,3456,caminhada
4.93746640400002,-15444,840,3560,caminhada
4.947561404,-15348,888,3296,caminhada
4.95765598700007,-15364,832,3316,caminhada
4.9677501540001,-15420,776,3116,caminhada
4.977840206,-15352,784,3120,caminhada
4.98795765400007,-15256,828,3152,caminhada
4.99804796700005,-15300,776,3380,caminhada
5.00813781000011,-15300,856,3352,caminhada
5.0182284870001,-15360,928,3560,caminhada
5.02831786200011,-15448,784,3528,caminhada
5.03840900800003,-15500,768,3552,caminhada
5.04850515400005,-15464,752,3520,caminhada
5.05859426900008,-15476,740,3396,caminhada
5.06868760200007,-15412,728,3368,caminhada
5.07877593500007,-15280,864,3220,caminhada
5.08890140400001,-15400,804,3140,caminhada
5.09899577900001,-15396,904,2924,caminhada
5.10908968500007,-15396,764,2948,caminhada
5.119178852,-15392,884,3088,caminhada
5.12927395600002,-15344,776,3420,caminhada
5.13936296700001,-15276,820,3528,caminhada
5.1494576020001,-15436,888,3520,caminhada
5.159545675,-15436,692,3756,caminhada
5.16964020600005,-15476,860,3792,caminhada
5.17973468500009,-15548,792,3584,caminhada
5.18985505000001,-15532,740,3544,caminhada
5.19994442500001,-15532,848,3488,caminhada
5.21003411200002,-15540,876,3440,caminhada
5.22012963300006,-15604,988,3224,caminhada
5.23022161200004,-15592,900,3280,caminhada
5.24031296600003,-15684,932,3100,caminhada
5.25040796600001,-15588,816,3252,caminhada
5.26049900800001,-15536,768,3180,caminhada
5.27059020600007,-15332,804,3412,caminhada
5.2806806750001,-15328,736,3396,caminhada
5.29080708100003,-15224,724,3628,caminhada
5.30090213300002,-15384,796,3712,caminhada
5.31099265400007,-15428,824,3704,caminhada
5.321085154,-15364,868,3768,caminhada
5.331183227,-15312,900,3684,caminhada
5.34127452900009,-15296,860,3556,caminhada
5.35136583100007,-15304,936,3324,caminhada
5.3614566120001,-15340,1040,3184,caminhada
5.37155421600005,-15460,896,3288,caminhada
5.38164583100001,-15336,840,3448,caminhada
5.39176994600007,-15404,824,3336,caminhada
5.40186062300006,-15176,820,3604,caminhada
5.41194978900001,-15128,744,3708,caminhada
5.422040154,-15052,544,3992,caminhada
5.43213025800003,-15140,596,3920,caminhada
5.4422211430001,-14932,488,3748,caminhada
5.452318279,-14868,540,3736,caminhada
5.46240843500004,-14880,500,3728,caminhada
5.47249947700004,-15016,492,3416,caminhada
5.48258978900003,-15164,620,3324,caminhada
5.49268083100003,-15460,608,3216,caminhada
5.50277307100009,-15624,592,3104,caminhada
5.51286567500006,-15792,700,3160,caminhada
5.52295661200003,-15796,728,3360,caminhada
5.53304525800002,-15940,856,3508,caminhada
5.54313572700005,-16024,912,3272,caminhada
5.553225935,-15864,1044,3192,caminhada
5.563317289,-15720,904,3464,caminhada
5.57340890400008,-15676,1032,3740,caminhada
5.58350041400001,-15620,800,3532,caminhada
5.5936232790001,-15472,812,3328,caminhada
5.60371489300007,-15432,824,3304,caminhada
5.61380630000008,-15500,916,3344,caminhada
5.6238967160001,-15464,860,3240,caminhada
5.63398692500005,-15516,940,3320,caminhada
5.64410822700006,-15616,844,3220,caminhada
5.65423718500006,-15552,924,3300,caminhada
5.66436145600005,-15488,748,3416,caminhada
5.6744593200001,-15348,756,3496,caminhada
5.68455046600002,-15340,740,3560,caminhada
5.69475656000009,-15328,768,3592,caminhada
5.70484150800007,-15232,704,3464,caminhada
5.71492702900002,-15112,716,3304,caminhada
5.72501260200011,-14912,620,3364,caminhada
5.735098279,-14728,612,3276,caminhada
5.74518531000001,-14628,560,3048,caminhada
5.75527103900004,-14536,396,3216,caminhada
5.76535645600006,-14708,232,3108,caminhada
5.77544218500009,-14820,200,3052,caminhada
5.78552702900004,-14884,540,3040,caminhada
5.79568114300002,-14932,580,2984,caminhada
5.8057723930001,-15064,1032,2988,caminhada
5.81586390400003,-15008,1368,3224,caminhada
5.82595390400002,-15064,1544,3024,caminhada
5.83604603900005,-14992,1612,2996,caminhada
